shaker,1,1,2.75171E-05,0.000278784,1
shared,6,1,0.000165103,0.000278784,1
sharing,8,1,0.000220137,0.000278784,1
shawarma,3,1,8.25514E-05,0.000278784,1
sheep,1,1,2.75171E-05,0.000278784,1
shell,5,1,0.000137586,0.000278784,1
shells,1,1,2.75171E-05,0.000278784,1
shortcakes,1,1,2.75171E-05,0.000278784,1
similar,6,1,0.000165103,0.000278784,1
singe,1,1,2.75171E-05,0.000278784,1
sip,2,1,5.50343E-05,0.000278784,1
skor,1,1,2.75171E-05,0.000278784,1
slice,4,1,0.000110069,0.000278784,1
sliced,2,1,5.50343E-05,0.000278784,1
sloppy,3,1,8.25514E-05,0.000278784,1
slushy,1,1,2.75171E-05,0.000278784,1
smoked,8,1,0.000220137,0.000278784,1
soba,1,1,2.75171E-05,0.000278784,1
socks,1,1,2.75171E-05,0.000278784,1
soda,6,1,0.000165103,0.000278784,1
sole,1,1,2.75171E-05,0.000278784,1
sometimes,6,1,0.000165103,0.000278784,1
soon,4,1,0.000110069,0.000278784,1
sorry,1,1,2.75171E-05,0.000278784,1
soups,4,1,0.000110069,0.000278784,1
sour,6,1,0.000165103,0.000278784,1
specialized,2,1,5.50343E-05,0.000278784,1
specials,9,1,0.000247654,0.000278784,1
spiciness,1,1,2.75171E-05,0.000278784,1
spin,2,1,5.50343E-05,0.000278784,1
spot,8,1,0.000220137,0.000278784,1
stacked,3,1,8.25514E-05,0.000278784,1
states,2,1,5.50343E-05,0.000278784,1
status,1,1,2.75171E-05,0.000278784,1
stealing,1,1,2.75171E-05,0.000278784,1
stick,3,1,8.25514E-05,0.000278784,1
stomach,4,1,0.000110069,0.000278784,1
stone,1,1,2.75171E-05,0.000278784,1
stories,2,1,5.50343E-05,0.000278784,1
strawberry,5,1,0.000137586,0.000278784,1
sum,5,1,0.000137586,0.000278784,1
summer,6,1,0.000165103,0.000278784,1
sumo,2,1,5.50343E-05,0.000278784,1
sundays,4,1,0.000110069,0.000278784,1
surfing,1,1,2.75171E-05,0.000278784,1
surrounded,1,1,2.75171E-05,0.000278784,1
syrup,8,1,0.000220137,0.000278784,1
taco,4,1,0.000110069,0.000278784,1
takeout,9,1,0.000247654,0.000278784,1
tart,3,1,8.25514E-05,0.000278784,1
technically,2,1,5.50343E-05,0.000278784,1
teeth,5,1,0.000137586,0.000278784,1
teriyaki,1,1,2.75171E-05,0.000278784,1
terms,6,1,0.000165103,0.000278784,1
texture,6,1,0.000165103,0.000278784,1
thai,8,1,0.000220137,0.000278784,1
thoughthe,1,1,2.75171E-05,0.000278784,1
thrown,2,1,5.50343E-05,0.000278784,1
thursday,3,1,8.25514E-05,0.000278784,1
tidbits,1,1,2.75171E-05,0.000278784,1
tiny,7,1,0.00019262,0.000278784,1
tobiko,1,1,2.75171E-05,0.000278784,1
toenails,2,1,5.50343E-05,0.000278784,1
toity,1,1,2.75171E-05,0.000278784,1
tomatoes,5,1,0.000137586,0.000278784,1
toronto,10,1,0.000275171,0.000278784,1
tossed,2,1,5.50343E-05,0.000278784,1
total,7,1,0.00019262,0.000278784,1
treats,6,1,0.000165103,0.000278784,1
truth,1,1,2.75171E-05,0.000278784,1
turkey,1,1,2.75171E-05,0.000278784,1
turmeric,1,1,2.75171E-05,0.000278784,1
twilight,1,1,2.75171E-05,0.000278784,1
typical,9,1,0.000247654,0.000278784,1
undercooked,2,1,5.50343E-05,0.000278784,1
underworld,1,1,2.75171E-05,0.000278784,1
unfortunately,5,1,0.000137586,0.000278784,1
unique,6,1,0.000165103,0.000278784,1
unmatched,1,1,2.75171E-05,0.000278784,1
upgrade,3,1,8.25514E-05,0.000278784,1
urge,1,1,2.75171E-05,0.000278784,1
varieties,6,1,0.000165103,0.000278784,1
veg,2,1,5.50343E-05,0.000278784,1
veggies,6,1,0.000165103,0.000278784,1
vocals,1,1,2.75171E-05,0.000278784,1
waiting,10,1,0.000275171,0.000278784,1
waitresses,1,1,2.75171E-05,0.000278784,1
wall,9,1,0.000247654,0.000278784,1
wasabi,2,1,5.50343E-05,0.000278784,1
watch,5,1,0.000137586,0.000278784,1
website,2,1,5.50343E-05,0.000278784,1
week,7,1,0.00019262,0.000278784,1
werent,10,1,0.000275171,0.000278784,1
whenever,5,1,0.000137586,0.000278784,1
whiz,1,1,2.75171E-05,0.000278784,1
whose,1,1,2.75171E-05,0.000278784,1
wide,2,1,5.50343E-05,0.000278784,1
wing,1,1,2.75171E-05,0.000278784,1
working,7,1,0.00019262,0.000278784,1
works,9,1,0.000247654,0.000278784,1
worst,5,1,0.000137586,0.000278784,1
yall,3,1,8.25514E-05,0.000278784,1
yuck,1,1,2.75171E-05,0.000278784,1
yum,6,1,0.000165103,0.000278784,1
zero,5,1,0.000137586,0.000278784,1
TRUE,2,1,5.50343E-05,0.000278784,1
the,2324,129,0.063949809,0.0359632,0
a,1499,71,0.041248177,0.019793699,0
to,1092,65,0.030048705,0.018120992,0
i,743,57,0.020445227,0.015890716,0
for,599,54,0.016482761,0.015054363,0
of,862,52,0.023719766,0.014496794,0
but,456,42,0.012547811,0.011708949,0
it,664,41,0.018271374,0.011430164,0
in,538,36,0.014804216,0.010036242,0
had,322,29,0.008860516,0.00808475,0
not,281,25,0.007732313,0.006969612,0
so,270,23,0.007429625,0.006412043,0
my,307,22,0.008447759,0.006133259,0
you,374,22,0.010291406,0.006133259,0
place,340,20,0.009355824,0.00557569,0
have,295,19,0.008117553,0.005296905,0
food,293,18,0.008062519,0.005018121,0
they,286,18,0.007869899,0.005018121,0
this,349,16,0.009603478,0.004460552,0
one,170,14,0.004677912,0.003902983,0
there,180,14,0.004953083,0.003902983,0
very,186,13,0.005118186,0.003624198,0
be,231,12,0.006356457,0.003345414,0
from,146,12,0.004017501,0.003345414,0
all,135,11,0.003714812,0.003066629,0
at,215,11,0.005916183,0.003066629,0
just,178,11,0.004898049,0.003066629,0
if,166,10,0.004567843,0.002787845,0
really,156,10,0.004292672,0.002787845,0
their,129,10,0.00354971,0.002787845,0
good,292,8,0.008035002,0.002230276,0
got,86,8,0.002366473,0.002230276,0
like,166,8,0.004567843,0.002230276,0
no,82,8,0.002256405,0.002230276,0
try,99,8,0.002724196,0.002230276,0
when,108,8,0.00297185,0.002230276,0
about,101,7,0.00277923,0.001951491,0
also,111,7,0.003054401,0.001951491,0
its,159,7,0.004375224,0.001951491,0
than,77,7,0.002118819,0.001951491,0
two,91,7,0.002504059,0.001951491,0
again,63,6,0.001733579,0.001672707,0
an,118,6,0.003247021,0.001672707,0
bit,63,6,0.001733579,0.001672707,0
get,133,6,0.003659778,0.001672707,0
go,128,6,0.003522193,0.001672707,0
has,79,6,0.002173853,0.001672707,0
more,110,6,0.003026884,0.001672707,0
options,61,6,0.001678545,0.001672707,0
out,182,6,0.005008118,0.001672707,0
service,118,6,0.003247021,0.001672707,0
some,136,6,0.00374233,0.001672707,0
would,152,6,0.004182604,0.001672707,0
your,152,6,0.004182604,0.001672707,0
because,95,5,0.002614127,0.001393922,0
by,98,5,0.002696679,0.001393922,0
few,56,5,0.001540959,0.001393922,0
order,98,5,0.002696679,0.001393922,0
other,82,5,0.002256405,0.001393922,0
since,59,5,0.001623511,0.001393922,0
wasnt,61,5,0.001678545,0.001393922,0
after,51,4,0.001403374,0.001115138,0
around,55,4,0.001513442,0.001115138,0
back,113,4,0.003109436,0.001115138,0
come,56,4,0.001540959,0.001115138,0
dont,81,4,0.002228887,0.001115138,0
even,71,4,0.001953716,0.001115138,0
great,115,4,0.00316447,0.001115138,0
im,80,4,0.00220137,0.001115138,0
little,117,4,0.003219504,0.001115138,0
much,85,4,0.002338956,0.001115138,0
nice,91,4,0.002504059,0.001115138,0
pretty,67,4,0.001843648,0.001115138,0
said,55,4,0.001513442,0.001115138,0
side,63,4,0.001733579,0.001115138,0
think,62,4,0.001706062,0.001115138,0
though,56,4,0.001540959,0.001115138,0
wait,45,4,0.001238271,0.001115138,0
well,83,4,0.002283922,0.001115138,0
bread,36,3,0.000990617,0.000836353,0
burger,50,3,0.001375856,0.000836353,0
can,80,3,0.00220137,0.000836353,0
cheese,66,3,0.001816131,0.000836353,0
did,45,3,0.001238271,0.000836353,0
didnt,67,3,0.001843648,0.000836353,0
dinner,44,3,0.001210754,0.000836353,0
drinks,54,3,0.001485925,0.000836353,0
friend,36,3,0.000990617,0.000836353,0
ive,47,3,0.001293305,0.000836353,0
looking,50,3,0.001375856,0.000836353,0
made,48,3,0.001320822,0.000836353,0
make,70,3,0.001926199,0.000836353,0
never,48,3,0.001320822,0.000836353,0
night,35,3,0.0009631,0.000836353,0
ordered,133,3,0.003659778,0.000836353,0
our,113,3,0.003109436,0.000836353,0
over,58,3,0.001595994,0.000836353,0
pizza,34,3,0.000935582,0.000836353,0
red,32,3,0.000880548,0.000836353,0
restaurant,57,3,0.001568476,0.000836353,0
salad,42,3,0.001155719,0.000836353,0
thats,31,3,0.000853031,0.000836353,0
them,87,3,0.00239399,0.000836353,0
then,46,3,0.001265788,0.000836353,0
took,37,3,0.001018134,0.000836353,0
tried,46,3,0.001265788,0.000836353,0
up,154,3,0.004237638,0.000836353,0
us,84,3,0.002311439,0.000836353,0
while,33,3,0.000908065,0.000836353,0
although,24,2,0.000660411,0.000557569,0
amazing,27,2,0.000742962,0.000557569,0
asked,32,2,0.000880548,0.000557569,0
away,41,2,0.001128202,0.000557569,0
bad,51,2,0.001403374,0.000557569,0
been,82,2,0.002256405,0.000557569,0
breakfast,30,2,0.000825514,0.000557569,0
cant,49,2,0.001348339,0.000557569,0
chocolate,28,2,0.00077048,0.000557569,0
could,54,2,0.001485925,0.000557569,0
does,21,2,0.00057786,0.000557569,0
eat,40,2,0.001100685,0.000557569,0
especially,34,2,0.000935582,0.000557569,0
excellent,23,2,0.000632894,0.000557569,0
experience,44,2,0.001210754,0.000557569,0
first,35,2,0.0009631,0.000557569,0
friendly,54,2,0.001485925,0.000557569,0
friends,32,2,0.000880548,0.000557569,0
give,59,2,0.001623511,0.000557569,0
group,25,2,0.000687928,0.000557569,0
he,32,2,0.000880548,0.000557569,0
hot,40,2,0.001100685,0.000557569,0
how,40,2,0.001100685,0.000557569,0
inside,24,2,0.000660411,0.000557569,0
into,44,2,0.001210754,0.000557569,0
kind,27,2,0.000742962,0.000557569,0
know,42,2,0.001155719,0.000557569,0
lot,39,2,0.001073168,0.000557569,0
love,43,2,0.001183237,0.000557569,0
lunch,41,2,0.001128202,0.000557569,0
me,160,2,0.004402741,0.000557569,0
most,33,2,0.000908065,0.000557569,0
nothing,32,2,0.000880548,0.000557569,0
pasta,28,2,0.00077048,0.000557569,0
people,67,2,0.001843648,0.000557569,0
pork,33,2,0.000908065,0.000557569,0
probably,33,2,0.000908065,0.000557569,0
same,31,2,0.000853031,0.000557569,0
served,24,2,0.000660411,0.000557569,0
should,29,2,0.000797997,0.000557569,0
size,22,2,0.000605377,0.000557569,0
small,47,2,0.001293305,0.000557569,0
street,21,2,0.00057786,0.000557569,0
sure,60,2,0.001651028,0.000557569,0
take,45,2,0.001238271,0.000557569,0
tasty,25,2,0.000687928,0.000557569,0
too,68,2,0.001871165,0.000557569,0
vegetarian,33,2,0.000908065,0.000557569,0
want,50,2,0.001375856,0.000557569,0
what,92,2,0.002531576,0.000557569,0
work,21,2,0.00057786,0.000557569,0
worth,33,2,0.000908065,0.000557569,0
ago,14,1,0.00038524,0.000278784,0
almost,16,1,0.000440274,0.000278784,0
always,48,1,0.001320822,0.000278784,0
am,25,1,0.000687928,0.000278784,0
another,31,1,0.000853031,0.000278784,0
anything,23,1,0.000632894,0.000278784,0
ask,15,1,0.000412757,0.000278784,0
beans,11,1,0.000302688,0.000278784,0
being,31,1,0.000853031,0.000278784,0
best,45,1,0.001238271,0.000278784,0
big,36,1,0.000990617,0.000278784,0
black,14,1,0.00038524,0.000278784,0
bland,38,1,0.001045651,0.000278784,0
bring,23,1,0.000632894,0.000278784,0
brunch,20,1,0.000550343,0.000278784,0
burrito,12,1,0.000330206,0.000278784,0
busy,24,1,0.000660411,0.000278784,0
call,14,1,0.00038524,0.000278784,0
coffee,27,1,0.000742962,0.000278784,0
curry,11,1,0.000302688,0.000278784,0
day,36,1,0.000990617,0.000278784,0
deal,22,1,0.000605377,0.000278784,0
decor,18,1,0.000495308,0.000278784,0
disappointed,12,1,0.000330206,0.000278784,0
done,22,1,0.000605377,0.000278784,0
down,42,1,0.001155719,0.000278784,0
dry,17,1,0.000467791,0.000278784,0
eaten,15,1,0.000412757,0.000278784,0
eating,19,1,0.000522825,0.000278784,0
enjoy,17,1,0.000467791,0.000278784,0
enough,40,1,0.001100685,0.000278784,0
excited,14,1,0.00038524,0.000278784,0
fact,21,1,0.00057786,0.000278784,0
fantastic,18,1,0.000495308,0.000278784,0
far,30,1,0.000825514,0.000278784,0
fast,32,1,0.000880548,0.000278784,0
feel,29,1,0.000797997,0.000278784,0
find,22,1,0.000605377,0.000278784,0
fish,16,1,0.000440274,0.000278784,0
flavor,43,1,0.001183237,0.000278784,0
flavour,15,1,0.000412757,0.000278784,0
found,33,1,0.000908065,0.000278784,0
free,14,1,0.00038524,0.000278784,0
fresh,33,1,0.000908065,0.000278784,0
fun,21,1,0.00057786,0.000278784,0
garlic,12,1,0.000330206,0.000278784,0
glass,11,1,0.000302688,0.000278784,0
going,35,1,0.0009631,0.000278784,0
half,21,1,0.00057786,0.000278784,0
hard,23,1,0.000632894,0.000278784,0
having,13,1,0.000357723,0.000278784,0
healthy,12,1,0.000330206,0.000278784,0
helpful,16,1,0.000440274,0.000278784,0
him,14,1,0.00038524,0.000278784,0
his,28,1,0.00077048,0.000278784,0
hour,24,1,0.000660411,0.000278784,0
hours,12,1,0.000330206,0.000278784,0
huge,29,1,0.000797997,0.000278784,0
ill,30,1,0.000825514,0.000278784,0
isnt,21,1,0.00057786,0.000278784,0
italian,15,1,0.000412757,0.000278784,0
juice,12,1,0.000330206,0.000278784,0
large,29,1,0.000797997,0.000278784,0
later,15,1,0.000412757,0.000278784,0
leave,15,1,0.000412757,0.000278784,0
location,17,1,0.000467791,0.000278784,0
long,41,1,0.001128202,0.000278784,0
looked,21,1,0.00057786,0.000278784,0
lots,12,1,0.000330206,0.000278784,0
main,13,1,0.000357723,0.000278784,0
maybe,26,1,0.000715445,0.000278784,0
mexican,27,1,0.000742962,0.000278784,0
might,16,1,0.000440274,0.000278784,0
minutes,18,1,0.000495308,0.000278784,0
myself,14,1,0.00038524,0.000278784,0
near,13,1,0.000357723,0.000278784,0
need,36,1,0.000990617,0.000278784,0
next,23,1,0.000632894,0.000278784,0
off,55,1,0.001513442,0.000278784,0
only,90,1,0.002476542,0.000278784,0
open,20,1,0.000550343,0.000278784,0
ordering,23,1,0.000632894,0.000278784,0
orders,13,1,0.000357723,0.000278784,0
overall,20,1,0.000550343,0.000278784,0
plate,15,1,0.000412757,0.000278784,0
platter,11,1,0.000302688,0.000278784,0
portion,22,1,0.000605377,0.000278784,0
portions,19,1,0.000522825,0.000278784,0
potato,16,1,0.000440274,0.000278784,0
poutine,19,1,0.000522825,0.000278784,0
prepared,12,1,0.000330206,0.000278784,0
price,27,1,0.000742962,0.000278784,0
pricey,15,1,0.000412757,0.000278784,0
put,12,1,0.000330206,0.000278784,0
quick,22,1,0.000605377,0.000278784,0
quite,38,1,0.001045651,0.000278784,0
remember,14,1,0.00038524,0.000278784,0
reviews,28,1,0.00077048,0.000278784,0
right,31,1,0.000853031,0.000278784,0
run,12,1,0.000330206,0.000278784,0
salt,14,1,0.00038524,0.000278784,0
say,33,1,0.000908065,0.000278784,0
seat,11,1,0.000302688,0.000278784,0
seated,15,1,0.000412757,0.000278784,0
seating,11,1,0.000302688,0.000278784,0
see,35,1,0.0009631,0.000278784,0
seems,14,1,0.00038524,0.000278784,0
seriously,15,1,0.000412757,0.000278784,0
server,25,1,0.000687928,0.000278784,0
share,11,1,0.000302688,0.000278784,0
something,50,1,0.001375856,0.000278784,0
sort,15,1,0.000412757,0.000278784,0
staff,44,1,0.001210754,0.000278784,0
still,29,1,0.000797997,0.000278784,0
stop,18,1,0.000495308,0.000278784,0
strip,18,1,0.000495308,0.000278784,0
sweet,27,1,0.000742962,0.000278784,0
tables,20,1,0.000550343,0.000278784,0
ten,12,1,0.000330206,0.000278784,0
theres,16,1,0.000440274,0.000278784,0
these,26,1,0.000715445,0.000278784,0
thinking,11,1,0.000302688,0.000278784,0
thought,27,1,0.000742962,0.000278784,0
told,14,1,0.00038524,0.000278784,0
town,14,1,0.00038524,0.000278784,0
until,18,1,0.000495308,0.000278784,0
variety,12,1,0.000330206,0.000278784,0
vibe,13,1,0.000357723,0.000278784,0
wanted,22,1,0.000605377,0.000278784,0
water,18,1,0.000495308,0.000278784,0
way,52,1,0.001430891,0.000278784,0
who,45,1,0.001238271,0.000278784,0
why,33,1,0.000908065,0.000278784,0
wings,18,1,0.000495308,0.000278784,0
wont,20,1,0.000550343,0.000278784,0
youre,63,1,0.001733579,0.000278784,0
